path,contrast_1_0,energy_1_0,homogeneity_1_0,correlation_1_0,contrast_1_90,energy_1_90,homogeneity_1_90,correlation_1_90,contrast_3_0,energy_3_0,homogeneity_3_0,correlation_3_0,contrast_3_90,energy_3_90,homogeneity_3_90,correlation_3_90,contrast_5_0,energy_5_0,homogeneity_5_0,correlation_5_0,contrast_5_90,energy_5_90,homogeneity_5_90,correlation_5_90,contrast_1_45,energy_1_45,homogeneity_1_45,correlation_1_45,contrast_3_45,energy_3_45,homogeneity_3_45,correlation_3_45,contrast_5_45,energy_5_45,homogeneity_5_45,correlation_5_45,label
Dataset/Bacterial Blight/BB_859.jpg,61.284393017296615,0.026231421880003984,0.23240835319587916,0.9654116965724602,63.62053571428571,0.025753602174424853,0.22645667032384373,0.9640084368839501,122.60677925016161,0.02207078882907583,0.16935275922147774,0.9309325901302966,137.28674450549454,0.021781704572025985,0.16384332714512254,0.9220784983024084,164.27772341813437,0.02132577572475794,0.15603470174141215,0.9076114918494783,188.70446020874107,0.02079984691708471,0.1496871189416723,0.8925663652642795,95.92139395523739,0.023141342307339646,0.18666120287194124,0.9457767044949695,142.80054378703028,0.021666761177887052,0.16321666684757336,0.9192149859296558,234.04171487603307,0.020424282646669286,0.14321854836260087,0.8674136112506815,2
Dataset/Bacterial Blight/BB_86.jpg,72.09134769378603,0.023138787376527824,0.2212237576811604,0.9655479743253836,92.80857623318387,0.022098623947288974,0.20541876529009206,0.955566460122559,267.5304217840982,0.018787669333587068,0.14062693963560585,0.8729098153988536,276.7893503555268,0.017956985906590676,0.13246766770358054,0.8678215901796232,438.82776826484024,0.017469818504754358,0.11912989345856795,0.7927866025249348,398.1063886170908,0.016681043315595376,0.11329557099188901,0.8104259869515541,148.01210561241928,0.02019011266999714,0.1695276406685821,0.9293427515902986,301.12888564239915,0.018240350858663625,0.1322512073177614,0.8568474768761211,535.8328925619834,0.016399636395422183,0.10588395163423876,0.7475696150751966,2
Dataset/Bacterial Blight/BB_860.jpg,70.8853899743754,0.025958010520156612,0.24030578820952503,0.9697452374108426,68.80413196668802,0.02599894597511984,0.23909842706282056,0.9706359556529053,207.92364253393666,0.020215159030571393,0.1533358368486069,0.9115097449900392,196.77387685843573,0.020528782669995114,0.1567810236263198,0.9162773639465237,318.0750570776256,0.01909527254711429,0.13521724398301851,0.864845905384384,307.9437581539464,0.019484402869534793,0.14060677758712326,0.8692816182649655,128.54217860805565,0.02274268177330716,0.19020445198719835,0.9452244756567371,245.57168655141626,0.020110146707861452,0.1524093391879537,0.8956815610194427,444.374152892562,0.018644625122721175,0.12904071492272334,0.8122082261184267,2
Dataset/Bacterial Blight/BB_861.jpg,119.22087203715566,0.026174923336692767,0.16755206478682208,0.9266787894658141,115.84256886611148,0.02640654813619474,0.16434871958316025,0.9286616774894693,344.01781674208144,0.02352328009255379,0.11405398666508784,0.790208152049078,323.4096840659341,0.023549719236198096,0.1169634619855368,0.8020098319224339,535.4054957599479,0.022674482704399698,0.10221513228728045,0.6762584192261744,475.1755340834964,0.022983667788204456,0.1064271390700736,0.7106257546080474,195.82173379718074,0.024583037609014938,0.13604040815048896,0.8799066208953247,369.10362389416446,0.02354091157610774,0.11510687630083667,0.7752538787588072,666.8628305785123,0.022208081716307743,0.09789703926123265,0.5996440836726116,2
Dataset/Bacterial Blight/BB_862.jpg,49.25376361306854,0.021277123806852316,0.22422398606933794,0.9796095426157833,61.88785233824471,0.02079186429117349,0.2126351881673828,0.9742914753001831,156.146978021978,0.016908852868007522,0.14543799272406183,0.935561244762508,200.08049854557206,0.01690994483580558,0.143485903093953,0.9165273721521783,253.39760681669932,0.015603899450061152,0.1253422793179013,0.8958362588296902,332.6420825179387,0.015762043399561082,0.12825426046813268,0.860578851149364,64.94150294596714,0.01906198150460949,0.1798187505164684,0.9730579738194047,112.6337350864378,0.017540160024155454,0.15224559241793495,0.9532453144605887,211.32239669421492,0.016279969133468318,0.1328126675477076,0.9122386351359645,2
Dataset/Bacterial Blight/BB_864.jpg,27.123738789237667,0.04659571038941232,0.3882097329153076,0.9573137047787139,60.12199711723254,0.03839144090682521,0.2908102681889006,0.9056157122212867,98.95012524240467,0.03398157672887623,0.24223508515669737,0.8442490282396482,171.9889301874596,0.031078295062056175,0.20426410536361034,0.7311988157590508,153.24873613829092,0.03155163122332593,0.21406149276945166,0.7586246027583191,229.212899543379,0.029073254036718055,0.17960001422761654,0.6429948374862168,72.03742283174806,0.03610568305557118,0.2633990411450201,0.8868823846154945,142.4868314260206,0.03189862024966844,0.21385510454964837,0.7767613662231957,237.03933884297524,0.028855364060059792,0.17796228719634397,0.6299607572832685,2
Dataset/Bacterial Blight/BB_865.jpg,222.31548286354902,0.01767636340946442,0.15944427862452581,0.9568973893608292,284.0273462524023,0.015828993606693594,0.13211475451442461,0.9448729283024716,557.2412936328378,0.014407734574998082,0.10508317670408517,0.8923304230632482,704.7855122818356,0.013598814979922049,0.09564199914692793,0.8633640782162353,862.0146363339857,0.013710591922958483,0.09606472518679698,0.8340172993143684,1083.7627813111546,0.013027867403606046,0.08549395115157202,0.7900645586047148,372.65414546843897,0.014952559270051164,0.11788994172123614,0.9277836678330089,638.4944403863324,0.013824842254894797,0.09776457771084883,0.8765446552777187,1157.4164049586777,0.0128921232575278,0.0850168888294775,0.7771998327900617,2
Dataset/Bacterial Blight/BB_866.jpg,70.44576793721974,0.028701119298489695,0.24687693187018103,0.9580443164695541,144.30893657911597,0.024955359030644463,0.19506887559363242,0.9139062684698345,186.3743535875889,0.022605827049918217,0.16212835307873655,0.8895423994470535,349.2095588235294,0.020996984125198143,0.13752571593715035,0.7919866374789055,273.2799249836922,0.021407807666741996,0.14153092020037583,0.8388538588215425,433.4177266797131,0.01989838626329737,0.12363423301220512,0.7423103573580909,163.06499225803856,0.023525473791490892,0.17703802169899194,0.9029429022572458,278.921556691827,0.0214130894298781,0.14371031075534152,0.8345062186052192,398.4623140495869,0.020028522154142674,0.1288865317735652,0.7651702926693168,2
Dataset/Bacterial Blight/BB_867.jpg,14.226036995515695,0.06823155395976876,0.5305587757654063,0.981498735404721,14.522561659192824,0.06495626219384017,0.5046554126338888,0.9812188600971228,57.396048804137045,0.04844093440120043,0.3456404259927165,0.9246987455335712,57.779189560439555,0.04823424355812793,0.3472446013434189,0.9254934956883936,92.82666748206131,0.044621317522755846,0.30138892758676855,0.8768275997116849,87.37281881930853,0.044634737363514816,0.3093050942355167,0.8875668002749654,22.584125962717927,0.056796095565304454,0.43608964549915824,0.9706841123321733,48.9740280821362,0.047760364133334766,0.3453476931523074,0.9362724761252239,89.9321694214876,0.043749423093759926,0.2952246173523376,0.8821275137704401,2
Dataset/Bacterial Blight/BB_868.jpg,67.79764573991031,0.0271963164129054,0.22741796292125094,0.9636263604913472,74.69512732222937,0.02542709490857928,0.2013867845649038,0.9600151672108085,202.22697155785391,0.02244629430622312,0.15411672518769307,0.8913383694375657,176.02175581771172,0.021764935985272436,0.14571150748429806,0.9061144357985933,304.03895547945206,0.021253019524046596,0.1390724260009415,0.8363383052810497,248.65671885192432,0.020883109084012454,0.13544833747563642,0.8678348769886574,113.1921414064228,0.023574200465948787,0.17117517482372135,0.9393704620574282,200.70436652869088,0.02196026035720879,0.1470819350211835,0.8925954151026686,342.58130165289253,0.020476066606352455,0.1295830093029259,0.8169836559260667,2
Dataset/Bacterial Blight/BB_869.jpg,64.92402706598334,0.030014517196562483,0.2628769699382354,0.944377453000825,71.10025624599616,0.027963523381998805,0.23448287517362595,0.9386500673615582,184.77628070458957,0.024052720650441273,0.17462168653570453,0.8419222937897073,182.3550420168067,0.02347798713447529,0.1677246646017886,0.8408460179826331,258.2440883887802,0.02284662932527474,0.1571995130875207,0.7794406469851666,239.42700179386824,0.022512161611556145,0.15336030983928972,0.789022612360509,95.48794466005751,0.025889249808823244,0.20305113211834333,0.9176734282097767,156.9436734031329,0.023886040971129553,0.1717271506653405,0.8640117306325605,233.43336776859505,0.022655050536268984,0.15458854376423292,0.7962726407579988,2
Dataset/Bacterial Blight/BB_870.jpg,130.8072749839846,0.01612815506052312,0.1656845615605756,0.9647445756674348,150.19504724535554,0.015555789390103788,0.15087395198107872,0.9594556911205163,320.1486950549451,0.013979493020671478,0.1168530928076931,0.9140050404767349,380.8666572398191,0.013690849188490834,0.11073422112888662,0.8972340482713217,473.58257909328114,0.013414930315056368,0.10569482815870576,0.8731922727265,580.7395833333333,0.013053725713627465,0.09825724746580178,0.8433416296008692,245.6609423073056,0.014435363336649213,0.12712992631450126,0.9338019112476676,430.7205178151124,0.013633535695511163,0.10963179930549397,0.8841617229573316,771.5084297520661,0.012774836996328663,0.09554623941601498,0.7932682531870565,2
Dataset/Bacterial Blight/BB_871.jpg,66.16593930172967,0.031383520340503665,0.2799124536063968,0.9506478491873116,68.98498558616272,0.03123702521201174,0.2792665097476975,0.9486373206592922,172.0051106981254,0.025354822409880132,0.18837855839216697,0.871584099501392,175.3298319327731,0.025227923016618102,0.18997731693007755,0.8697997568588405,249.88941210045667,0.024103947189125556,0.17055870974873666,0.8132287261474298,251.26846868884542,0.023891585065845156,0.17315937759145203,0.8138866960456309,89.63912405236383,0.02783638566719516,0.22952823387846294,0.9332328993031406,144.23831263696127,0.02526929291503279,0.1901464052729743,0.8926534044884715,222.49462809917355,0.02375139519374264,0.16704698167230178,0.8347486509109024,2
Dataset/Bacterial Blight/BB_872.jpg,167.89966367713006,0.018015984185953585,0.14086301240280918,0.9166844008358657,186.8493954196028,0.01757161739801171,0.13214683638596725,0.9070372493834727,463.9325307045896,0.015770850443324304,0.10387761282741709,0.7707295333377101,460.58011473820295,0.015403871946252128,0.0988252434933157,0.7704475166537605,676.2569308545336,0.015066974412642169,0.09540095992098592,0.6672715493307165,633.0408512720156,0.014922132868474526,0.09186922460866691,0.6838261581078569,226.09949928613088,0.016602891718131126,0.11493224756352229,0.8877371613660833,368.67754240727214,0.015773323950653537,0.10151023097199047,0.8171592972475953,578.2935123966944,0.014958356635520989,0.09227945579678505,0.713933198196348,2
Dataset/Bacterial Blight/BB_873.jpg,40.06414157591288,0.04330216646959721,0.3888557978635828,0.9530287046176099,40.49511531069828,0.042179740289573386,0.37287404196513657,0.9528114414342107,161.3720709437621,0.03325736973595038,0.258746905448437,0.8090047149071852,144.69867081447964,0.03295707670752294,0.25620557300003727,0.8319858683941203,251.12157534246577,0.031324933912958534,0.23240223397514867,0.699861607824528,212.53644814090015,0.030992110508356832,0.23057244651093625,0.7541449640135862,78.13885258098895,0.03710228678704432,0.311738836401054,0.9085332559375064,169.0137570002435,0.03277916709318344,0.251553770146826,0.8015480713934572,292.46150826446285,0.030363385690017414,0.22112006838175804,0.6544968714138532,2
Dataset/Bacterial Blight/BB_874.jpg,116.71304452274184,0.01813982577204796,0.1766637138980054,0.9515734828934908,116.1798926969891,0.01719593765994977,0.15750293885585834,0.9517782870540069,302.0213316095669,0.015280869086029948,0.12367689927237653,0.8747642919954355,282.5334720426632,0.014622869473134913,0.11167775068683569,0.882883887683712,432.93454419439007,0.014412093248392092,0.10965036455565691,0.8206521236884359,435.71981001304636,0.013743739285612844,0.10031909596947526,0.8198357235094484,158.260210340043,0.016083497132309367,0.13681903025664846,0.934328919041153,261.75099423748077,0.014899559290875431,0.1163176781957843,0.8914773451941257,460.1445041322314,0.013779837822011145,0.1017308700993336,0.8097407575705734,2
Dataset/Bacterial Blight/BB_875.jpg,48.960802370275466,0.03526770435919644,0.33197896753573636,0.9713147936869811,68.34499119154388,0.03058699103710514,0.2718375161681779,0.95971816940109,187.01315045248873,0.02621924357257368,0.20407589209509006,0.8910498929973851,225.43733839689722,0.024802452937591094,0.18097489003059258,0.8661569132633625,310.614338714938,0.02435041604618982,0.1790793470862515,0.8200659216288309,344.547537508154,0.023438674017444063,0.16164386494695737,0.794371724594429,83.61326389028534,0.02864517083068654,0.24764176185170655,0.9508573976224836,161.9029096664232,0.025463158279690486,0.19699056867183362,0.9047780341272385,278.2013016528926,0.023641180771049417,0.16856417940616275,0.8363452298914893,2
Dataset/Bacterial Blight/BB_876.jpg,96.92809096732863,0.032412119324987526,0.20203234104033785,0.9201513908537571,111.59533151825752,0.03128282338573723,0.18608707277587205,0.907965920353392,230.27852294764062,0.028321538096824566,0.14830330749982396,0.8114792987677367,263.7497171945702,0.02779828063064921,0.13994734907576414,0.783569676365169,334.30334719504236,0.02767937582190198,0.13996458316643373,0.7280133038380106,374.2466364970646,0.027240863586431553,0.13373157322277124,0.693979191160005,144.38637414788155,0.02912185259407488,0.16045677463407998,0.8812823744531973,221.86734031328626,0.027940824286673833,0.14378321320220827,0.8185738296042774,336.05183884297526,0.026955498359530816,0.13278432058141756,0.7282267128692871,2
Dataset/Bacterial Blight/BB_877.jpg,28.275404388212685,0.03629485133085638,0.3663021172118981,0.9840340875796634,44.08796444586803,0.03276718009876612,0.3147309299543464,0.9751483230068392,108.88449418228831,0.026803033642024274,0.2268233504980975,0.9386583737618706,140.90871444731738,0.026101113354119607,0.21110862365316763,0.9210322722102756,175.3868232224397,0.02506566542645103,0.19944226160531672,0.9014130008964402,192.7367702217873,0.024937136939565098,0.19403084779401314,0.8925996651526403,51.7127832854069,0.030435919058657394,0.2811947171952922,0.9708824808509715,100.12959581202824,0.026673298612403765,0.22073750909208523,0.9438482759812903,154.64010330578517,0.025007200486179985,0.1918479791735182,0.9139818978038263,2
Dataset/Bacterial Blight/BB_878.jpg,24.66043401665599,0.052999454527994865,0.393650849944388,0.9747764771159685,33.00280269058296,0.047219773215343396,0.329490584505795,0.9662686141155918,90.06698448610213,0.03986227811152964,0.2504338440722139,0.9081026354997662,98.48377908855849,0.03856999181451181,0.22591141727903155,0.8997308517875259,140.23846216568822,0.037816844446416996,0.22266209719091784,0.8572641506210198,140.56671966731898,0.03755209415551797,0.2092963134844615,0.8573876734892091,52.146896177280865,0.04345573833821884,0.28986037169373036,0.9467726821614821,104.17526986445903,0.03859615098394578,0.2300659966943486,0.894007489288529,176.2950826446281,0.03647390072442281,0.2022882997235764,0.8217071527058412,2
Dataset/Bacterial Blight/BB_879.jpg,181.55901665598978,0.018443872294880155,0.14188449120438165,0.9252690613986871,176.87381886611146,0.01856001273578171,0.14443877926620022,0.9271630887140424,431.7299208144796,0.016084805380533758,0.10313387174011196,0.8225535622597533,431.53811813186815,0.016262039916747663,0.10401886669511669,0.822803909460122,637.8940598499676,0.015418298135140803,0.09430169972734441,0.7385454559923955,654.5633153946512,0.015614361807875612,0.09572341065079924,0.7317543376343874,303.16694484103846,0.01685294791277625,0.11427352264798991,0.8754030238606746,533.2178394610826,0.015890650876946757,0.09970533133693131,0.7813306550947717,938.4983884297521,0.01480870323203625,0.08414966623181623,0.6169784469672259,2
Dataset/Bacterial Blight/BB_88.jpg,56.579015855221016,0.026679384925600125,0.21115598649433032,0.9485995381618432,51.28843689942344,0.02701946754299445,0.21890094039575658,0.953318836520521,120.3599305106658,0.02226768660081432,0.14856000936787955,0.8905733221490882,109.16592598577893,0.022349987908701466,0.15150457755679692,0.9003269503895724,167.58712491846052,0.021060428048048023,0.13566269920684837,0.8475091885161574,149.2791095890411,0.021312126656178713,0.14004863903102624,0.8633168622942895,79.31494701280943,0.02422299258612019,0.17511158500074353,0.9277899953170438,116.70067364661959,0.02242487502326075,0.1532126014679947,0.8935466649855103,184.29185950413228,0.02083588821617605,0.13308808687339785,0.8312418440081774,2
Dataset/Bacterial Blight/BB_881.jpg,75.45357543241511,0.021664434335150893,0.21734341458669032,0.9561718450135078,118.50604580397183,0.019074848791019575,0.16619229931480609,0.9310066887360086,173.76064560439565,0.017590084353150008,0.1412680392907687,0.8995528585847138,256.5462386877828,0.016552988394054516,0.12151360372612235,0.8506833332645253,239.64200097847362,0.016570583077420164,0.12382814476895825,0.8621443737970125,316.20835371819965,0.015737519439687018,0.10720653757075078,0.8159828405502699,134.52076253292847,0.018201169500400023,0.15077077697421867,0.9218665591899756,201.1571909747585,0.01693439072159727,0.12802444918334718,0.8834546600980787,294.6732231404958,0.015736838496178043,0.10947741395739777,0.8301852231620442,2
Dataset/Bacterial Blight/BB_882.jpg,19.65627001921845,0.03626341207567213,0.3932050999687977,0.98581806926343,27.48006085842409,0.03011306051217931,0.2975753750498327,0.9801049207239806,51.59375,0.027169848313399043,0.25093381581601687,0.9627445176550908,60.676369586296055,0.024619599242143745,0.20889136854046075,0.95570005003377,76.12591731898239,0.025369213825341408,0.22491213942638938,0.9449845999718678,86.82002201565561,0.022800306623503627,0.1839389982388681,0.9360914901793197,35.796416577851964,0.028337717165326185,0.27121919713815174,0.9740701959905144,55.60798636474313,0.025201787323826674,0.2171760491728568,0.959528673175252,89.50134297520661,0.023069451708800152,0.18868520616333673,0.9342320565522311,2
Dataset/Bacterial Blight/BB_883.jpg,192.10420003203077,0.022539128542637496,0.17050009471877894,0.8793907037829216,171.99805813581037,0.02248778064819442,0.16925351955130244,0.8918220925840498,446.42267291532,0.018818783664721863,0.11334311906327557,0.7211818591931685,384.73676874596003,0.01912746341268552,0.11757286280065789,0.7583115519694615,636.6808545335942,0.01789882965300742,0.1019018599928446,0.6044929967589019,545.6863788323549,0.018461087956159115,0.10615845333956495,0.6577071182340971,197.84218464075283,0.020651365642313145,0.14205549380484656,0.8758668033969073,271.2751805859914,0.019218883539463195,0.11958687648790216,0.830358490641125,410.89663223140496,0.018002532189138137,0.10274110954543192,0.7447975087533404,2
